2643.92798	0.41628
2641.99951	0.40651
2640.07104	0.39890
2638.14258	0.39334
2636.21411	0.38943
2634.28564	0.38648
2632.35718	0.38356
2630.42871	0.37992
2628.50024	0.37530
2626.57178	0.37009
2624.64331	0.36484
2622.71484	0.35984
2620.78638	0.35510
2618.85791	0.35044
2616.92944	0.34579
2615.00098	0.34125
2613.07251	0.33705
2611.14404	0.33343
2609.21558	0.33055
2607.28711	0.32840
2605.35864	0.32688
2603.43018	0.32592
2601.50171	0.32552
2599.57324	0.32555
2597.64478	0.32546
2595.71631	0.32440
2593.78784	0.32189
2591.85938	0.31832
2589.93091	0.31438
2588.00244	0.31040
2586.07397	0.30625
2584.14551	0.30175
2582.21704	0.29689
2580.28857	0.29183
2578.36011	0.28678
2576.43164	0.28193
2574.50317	0.27737
2572.57471	0.27314
2570.64624	0.26922
2568.71777	0.26564
2566.78931	0.26245
2564.86084	0.25972
2562.93237	0.25757
2561.00391	0.25604
2559.07544	0.25511
2557.14697	0.25475
2555.21851	0.25495
2553.29004	0.25566
2551.36157	0.25678
2549.43311	0.25814
2547.50464	0.25953
2545.57617	0.26061
2543.64771	0.26098
2541.71924	0.26042
2539.79077	0.25909
2537.86230	0.25746
2535.93384	0.25611
2534.00537	0.25551
2532.07690	0.25580
2530.14844	0.25693
2528.21997	0.25877
2526.29150	0.26125
2524.36304	0.26442
2522.43457	0.26844
2520.50610	0.27341
2518.57764	0.27921
2516.64917	0.28562
2514.72070	0.29246
2512.79224	0.29968
2510.86377	0.30717
2508.93530	0.31456
2507.00684	0.32085
2505.07837	0.32456
2503.14990	0.32445
2501.22144	0.32020
2499.29297	0.31266
2497.36450	0.30341
2495.43604	0.29404
2493.50757	0.28558
2491.57910	0.27840
2489.65063	0.27236
2487.72217	0.26719
2485.79370	0.26285
2483.86523	0.25947
2481.93677	0.25714
2480.00830	0.25599
2478.07983	0.25614
2476.15137	0.25750
2474.22290	0.25986
2472.29443	0.26295
2470.36597	0.26667
2468.43750	0.27114
2466.50903	0.27666
2464.58057	0.28349
2462.65210	0.29171
2460.72363	0.30131
2458.79517	0.31245
2456.86670	0.32578
2454.93823	0.34231
2453.00977	0.36262
2451.08130	0.38533
2449.15283	0.40575
2447.22437	0.41736
2445.29590	0.41652
2443.36743	0.40547
2441.43896	0.38986
2439.51050	0.37445
2437.58203	0.36135
2435.65356	0.35063
2433.72510	0.34153
2431.79663	0.33302
2429.86816	0.32411
2427.93970	0.31411
2426.01123	0.30310
2424.08276	0.29168
2422.15430	0.28058
2420.22583	0.27035
2418.29736	0.26132
2416.36890	0.25371
2414.44043	0.24766
2412.51196	0.24303
2410.58350	0.23950
2408.65503	0.23669
2406.72656	0.23436
2404.79810	0.23236
2402.86963	0.23052
2400.94116	0.22862
2399.01270	0.22647
2397.08423	0.22410
2395.15576	0.22166
2393.22729	0.21937
2391.29883	0.21748
2389.37036	0.21612
2387.44189	0.21532
2385.51343	0.21502
2383.58496	0.21513
2381.65649	0.21554
2379.72803	0.21610
2377.79956	0.21656
2375.87109	0.21665
2373.94263	0.21627
2372.01416	0.21540
2370.08569	0.21406
2368.15723	0.21224
2366.22876	0.20997
2364.30029	0.20745
2362.37183	0.20509
2360.44336	0.20335
2358.51489	0.20252
2356.58643	0.20263
2354.65796	0.20356
2352.72949	0.20503
2350.80103	0.20665
2348.87256	0.20807
2346.94409	0.20901
2345.01563	0.20916
2343.08716	0.20827
2341.15869	0.20627
2339.23022	0.20334
2337.30176	0.19976
2335.37329	0.19579
2333.44482	0.19178
2331.51636	0.18827
2329.58789	0.18559
2327.65942	0.18375
2325.73096	0.18265
2323.80249	0.18228
2321.87402	0.18260
2319.94556	0.18326
2318.01709	0.18359
2316.08862	0.18314
2314.16016	0.18202
2312.23169	0.18068
2310.30322	0.17940
2308.37476	0.17816
2306.44629	0.17681
2304.51782	0.17535
2302.58936	0.17393
2300.66089	0.17266
2298.73242	0.17150
2296.80396	0.17037
2294.87549	0.16926
2292.94702	0.16813
2291.01855	0.16697
2289.09009	0.16581
2287.16162	0.16476
2285.23315	0.16387
2283.30469	0.16314
2281.37622	0.16251
2279.44775	0.16188
2277.51929	0.16120
2275.59082	0.16043
2273.66235	0.15958
2271.73389	0.15868
2269.80542	0.15783
2267.87695	0.15709
2265.94849	0.15644
2264.02002	0.15582
2262.09155	0.15522
2260.16309	0.15467
2258.23462	0.15417
2256.30615	0.15369
2254.37769	0.15314
2252.44922	0.15240
2250.52075	0.15144
2248.59229	0.15038
2246.66382	0.14939
2244.73535	0.14854
2242.80688	0.14782
2240.87842	0.14720
2238.94995	0.14666
2237.02148	0.14619
2235.09302	0.14577
2233.16455	0.14538
2231.23608	0.14500
2229.30762	0.14459
2227.37915	0.14412
2225.45068	0.14361
2223.52222	0.14310
2221.59375	0.14264
